תאריך,יום,שעה (עגולה),מספר קו,שם הקו,route_id,כיוון,אלטרנטיבה,חברה (agency_name),סוג מסלול (route_type),עיר מוצא,תחנת מוצא,עיר יעד,תחנת יעד,כמות תחנות,אורך מסלול (קמ),זמן יציאה מתוכנן,זמן הגעה מתוכנן,משך מתוכנן (דק),משך בפועל (דק),הפרש (דק),מהירות מתוכננת (קמש),מהירות בפועל (קמש),מזהה SIRI
05/01/2024,שישי,06:00,910,ת.מרכזית תל אביב קומה 7/רציפים-תל אביב יפו<->ת. מרכזית חוף הכרמל/הורדה-חיפה-1#,7189,1,#,אגד,אוטובוס,תל אביב יפו,ת.מרכזית תל אביב קומה 7/רציפים,חיפה,ת. מרכזית חוף הכרמל/הורדה,23,84.845,06:50:00,08:15:43,86,98,12,59.2,51.9,58619497
05/01/2024,שישי,06:00,59,החרושת/מעלה המגדל-אור יהודה<->ת. רכבת תל אביב - סבידור/הורדה-תל אביב יפו-20,986,2,0,קווים,אוטובוס,אור יהודה,החרושת/מעלה המגדל,תל אביב יפו,ת. רכבת תל אביב - סבידור/הורדה,43,15.138,06:50:00,07:34:15,44,62,18,20.6,14.6,58619498
05/01/2024,שישי,06:00,19,מסוף אבי האסירים-ראשון לציון<->מסוף כרמלית/הורדה-תל אביב יפו-10,2340,1,0,דן,אוטובוס,ראשון לציון,מסוף אבי האסירים,תל אביב יפו,מסוף כרמלית/הורדה,46,17.556,06:50:00,07:48:59,59,55,-4,17.9,19.2,58619501
05/01/2024,שישי,06:00,23,מסוף כרמלית-תל אביב יפו<->מסוף כורזין-גבעתיים-10,2358,1,0,דן,אוטובוס,תל אביב יפו,מסוף כרמלית,גבעתיים,מסוף כורזין,26,7.488,06:50:00,07:23:40,34,38,4,13.2,11.8,58619502
05/01/2024,שישי,06:00,17,מסוף כרמלית-תל אביב יפו<->מסוף וולפסון-חולון-10,2326,1,0,דן,אוטובוס,תל אביב יפו,מסוף כרמלית,חולון,מסוף וולפסון,21,6.236,06:50:00,07:14:21,24,32,8,15.6,11.7,58619504
05/01/2024,שישי,06:00,18,ת.רכבת תל אביב - סבידור/רציפים C-תל אביב יפו<->מסוף בית העלמין/הורדה-בת ים-10,2328,1,0,דן,אוטובוס,תל אביב יפו,ת.רכבת תל אביב - סבידור/רציפים C,בת ים,מסוף בית העלמין/הורדה,44,13.55,06:50:00,07:34:40,45,57,12,18.1,14.3,58619506
05/01/2024,שישי,06:00,18,מסוף בית העלמין/איסוף-בת ים<->ת. רכבת תל אביב - סבידור/חנה וסע-תל אביב יפו-20,2332,2,0,דן,אוטובוס,בת ים,מסוף בית העלמין/איסוף,תל אביב יפו,ת. רכבת תל אביב - סבידור/חנה וסע,42,13.175,06:50:00,07:35:56,46,67,21,17.2,11.8,58619507
05/01/2024,שישי,06:00,289,חניון תמנע-חולון<->ת. רכבת אוניברסיטה/הורדה-תל אביב יפו-20,9824,2,0,דן,אוטובוס,חולון,חניון תמנע,תל אביב יפו,ת. רכבת אוניברסיטה/הורדה,54,20.539,06:50:00,07:57:43,68,87,19,18.1,14.2,58619513
05/01/2024,שישי,06:00,142,מסוף בית העלמין/איסוף-בת ים<->מסוף עתידים-תל אביב יפו-20,9803,2,0,דן,אוטובוס,בת ים,מסוף בית העלמין/איסוף,תל אביב יפו,מסוף עתידים,56,18.498,06:50:00,07:50:59,61,86,25,18.2,12.9,58619514
05/01/2024,שישי,06:00,160,ת.מרכזית תל אביב קומה 7/רציפים-תל אביב יפו<->הרב שלמה גורן/מבטחים-גבעת שמואל-10,9804,1,0,דן,אוטובוס,תל אביב יפו,ת.מרכזית תל אביב קומה 7/רציפים,גבעת שמואל,הרב שלמה גורן/מבטחים,44,14.226,06:50:00,07:41:15,51,82,31,16.7,10.4,58619515
05/01/2024,שישי,06:00,160,הרב שלמה גורן/מבטחים-גבעת שמואל<->ת.מרכזית תל אביב קומה 7/הורדה-תל אביב יפו-20,9805,2,0,דן,אוטובוס,גבעת שמואל,הרב שלמה גורן/מבטחים,תל אביב יפו,ת.מרכזית תל אביב קומה 7/הורדה,36,12.814,06:39:00,07:25:21,46,69,23,16.7,11.1,58619516
05/01/2024,שישי,06:00,161,הכובשים/דניאל-תל אביב יפו<->קהילות יעקב/רבי יוסף צבי רימון-בני ברק-10,9806,1,0,דן,אוטובוס,תל אביב יפו,הכובשים/דניאל,בני ברק,קהילות יעקב/רבי יוסף צבי רימון,37,11.119,06:50:00,07:27:00,37,51,14,18.0,13.1,58619517
05/01/2024,שישי,06:00,161,קהילות יעקב/רבי יוסף צבי רימון-בני ברק<->מסוף כרמלית/הורדה-תל אביב יפו-20,9807,2,0,דן,אוטובוס,בני ברק,קהילות יעקב/רבי יוסף צבי רימון,תל אביב יפו,מסוף כרמלית/הורדה,38,11.849,06:50:00,07:34:01,44,59,15,16.2,12.0,58619518
05/01/2024,שישי,06:00,88,יצחק אלחנן/הכובשים-תל אביב יפו<->שדרות ירושלים/מפרץ שלמה-חולון-1#,9855,1,#,אגד,אוטובוס,תל אביב יפו,יצחק אלחנן/הכובשים,חולון,שדרות ירושלים/מפרץ שלמה,47,13.281,06:50:00,07:36:59,47,58,11,17.0,13.7,58619519
05/01/2024,שישי,06:00,26,קריית חינוך-תל אביב יפו<->חניון אגד/דן שומרון-חולון-2#,9843,2,#,מטרופולין,אוטובוס,תל אביב יפו,קריית חינוך,חולון,חניון אגד/דן שומרון,47,20.464,06:50:00,07:55:09,65,66,1,18.9,18.6,58619523
05/01/2024,שישי,06:00,53,קהילות יעקב/רבי יוסף צבי רימון-בני ברק<->ת.מרכזית תל אביב קומה 7/הורדה-תל אביב יפו-20,25958,2,0,דן,אוטובוס,בני ברק,קהילות יעקב/רבי יוסף צבי רימון,תל אביב יפו,ת.מרכזית תל אביב קומה 7/הורדה,26,9.682,06:50:00,07:22:33,33,46,13,17.6,12.6,58619526
05/01/2024,שישי,06:00,44,משרד הרישוי/הלוחמים-חולון<->מסוף עתידים-תל אביב יפו-20,25956,2,0,דן,אוטובוס,חולון,משרד הרישוי/הלוחמים,תל אביב יפו,מסוף עתידים,51,19.522,06:50:00,07:51:01,61,77,16,19.2,15.2,58619527
05/01/2024,שישי,06:00,852,ת.מרכזית תל אביב קומה 7/רציפים-תל אביב יפו<->ת. רכבת קיסריה פרדס חנה-פרדס חנה כרכור-1ז,5304,1,ז,אגד,אוטובוס,תל אביב יפו,ת.מרכזית תל אביב קומה 7/רציפים,פרדס חנה כרכור,ת. רכבת קיסריה פרדס חנה,60,60.809,06:50:00,08:16:25,86,110,24,42.4,33.2,58619531
05/01/2024,שישי,06:00,13,בית ברבור/דרך ההגנה-תל אביב יפו<->מסוף וולפסון-חולון-1#,36503,1,#,מטרופולין,אוטובוס,תל אביב יפו,בית ברבור/דרך ההגנה,חולון,מסוף וולפסון,47,13.154,06:50:00,07:39:51,50,53,3,15.8,14.9,58619532
05/01/2024,שישי,06:00,575,תחנה מרכזית כפ''ס/רציפים-כפר סבא<->ת. רכבת תל אביב - סבידור/חנה וסע-תל אביב יפו-1#,5272,1,#,מטרופולין,אוטובוס,כפר סבא,תחנה מרכזית כפ''ס/רציפים,תל אביב יפו,ת. רכבת תל אביב - סבידור/חנה וסע,27,22.012,06:50:00,07:33:09,43,51,8,30.7,25.9,58619547
05/01/2024,שישי,06:00,23,מסוף כורזין-גבעתיים<->מסוף כרמלית/הורדה-תל אביב יפו-20,24224,2,0,דן,אוטובוס,גבעתיים,מסוף כורזין,תל אביב יפו,מסוף כרמלית/הורדה,22,7.32,06:50:00,07:21:59,32,43,11,13.7,10.2,58619552
05/01/2024,שישי,06:00,166,ת.רכבת תל אביב - סבידור/רציפים C-תל אביב יפו<->דרך מנחם בגין/קופת חולים-פתח תקווה-20,2739,2,0,דן,אוטובוס,תל אביב יפו,ת.רכבת תל אביב - סבידור/רציפים C,פתח תקווה,דרך מנחם בגין/קופת חולים,34,18.462,06:50:00,07:34:59,45,48,3,24.6,23.1,58619561
05/01/2024,שישי,06:00,267,מסוף עמידר-רמת גן<->ת. רכבת תל אביב - סבידור/חנה וסע-תל אביב יפו-20,26617,2,0,דן,אוטובוס,רמת גן,מסוף עמידר,תל אביב יפו,ת. רכבת תל אביב - סבידור/חנה וסע,27,8.009,06:50:00,07:23:38,34,50,16,14.1,9.6,58619577
05/01/2024,שישי,06:00,83,ת. מרכזית רשל''צ/רציפים-ראשון לציון<->ת. רכבת תל אביב - סבידור/חנה וסע-תל אביב יפו-2#,3173,2,#,אגד,אוטובוס,ראשון לציון,ת. מרכזית רשל''צ/רציפים,תל אביב יפו,ת. רכבת תל אביב - סבידור/חנה וסע,57,20.505,06:50:00,07:57:13,67,85,18,18.4,14.5,58619583
05/01/2024,שישי,06:00,115,מסוף קרית אונו-קרית אונו<->מסוף רדינג/הורדה-תל אביב יפו-10,27901,1,0,מטרופולין,אוטובוס,קרית אונו,מסוף קרית אונו,תל אביב יפו,מסוף רדינג/הורדה,26,15.77,06:45:00,07:35:33,51,69,18,18.6,13.7,58619591
05/01/2024,שישי,06:00,462,ארבע עונות/נירים-לוד<->ת. רכבת תל אביב - סבידור/חנה וסע-תל אביב יפו-11,121,1,1,קווים,אוטובוס,לוד,ארבע עונות/נירים,תל אביב יפו,ת. רכבת תל אביב - סבידור/חנה וסע,20,22.451,06:45:00,07:21:53,37,40,3,36.4,33.7,58619603
05/01/2024,שישי,06:00,5,ת. רכבת תל אביב סבידור/על פרשת דרכים-תל אביב יפו<->מסוף הלוחמים/משרד הרישוי-תל אביב יפו-10,2259,1,0,דן,אוטובוס,תל אביב יפו,ת. רכבת תל אביב סבידור/על פרשת דרכים,תל אביב יפו,מסוף הלוחמים/משרד הרישוי,35,10.959,06:50:00,07:35:04,45,55,10,14.6,12.0,58619613
05/01/2024,שישי,06:00,9,מסוף הטייסים-תל אביב יפו<->קריית חינוך-תל אביב יפו-20,2294,2,0,דן,אוטובוס,תל אביב יפו,מסוף הטייסים,תל אביב יפו,קריית חינוך,41,14.458,06:50:00,07:33:28,43,58,15,20.2,15.0,58619615
05/01/2024,שישי,06:00,10,מסוף אזורי חן-תל אביב יפו<->חניון אגד/דן שומרון-חולון-10,2296,1,0,דן,אוטובוס,תל אביב יפו,מסוף אזורי חן,חולון,חניון אגד/דן שומרון,57,20.631,06:50:00,07:55:09,65,78,13,19.0,15.9,58619616
05/01/2024,שישי,06:00,836,ת.מרכזית תל אביב קומה 7/רציפים-תל אביב יפו<->ת. מרכזית טבריה/הורדה-טבריה-1#,7111,1,#,אגד,אוטובוס,תל אביב יפו,ת.מרכזית תל אביב קומה 7/רציפים,טבריה,ת. מרכזית טבריה/הורדה,42,126.773,06:50:00,08:55:59,126,164,38,60.4,46.4,58619617
05/01/2024,שישי,06:00,39,מסוף רדינג/רציפים-תל אביב יפו<->מסוף עמידר-רמת גן-10,9779,1,0,דן,אוטובוס,תל אביב יפו,מסוף רדינג/רציפים,רמת גן,מסוף עמידר,37,11.944,06:50:00,07:31:59,42,58,16,17.1,12.4,58619618
05/01/2024,שישי,06:00,72,ת. רכבת אוניברסיטה/איסוף-תל אביב יפו<->חניון אגד/דן שומרון-חולון-10,9781,1,0,דן,אוטובוס,תל אביב יפו,ת. רכבת אוניברסיטה/איסוף,חולון,חניון אגד/דן שומרון,37,15.179,06:50:00,07:42:00,52,64,12,17.5,14.2,58619620
05/01/2024,שישי,06:00,54,מסוף עתידים-תל אביב יפו<->מסוף כרמלית/הורדה-תל אביב יפו-20,23911,2,0,דן,אוטובוס,תל אביב יפו,מסוף עתידים,תל אביב יפו,מסוף כרמלית/הורדה,41,14.379,06:45:00,07:35:46,51,77,26,16.9,11.2,58619635
05/01/2024,שישי,06:00,62,מסוף רדינג/רציפים-תל אביב יפו<->בי''ח שיב''א/שדרות אהרון קציר-רמת גן-10,23918,1,0,דן,אוטובוס,תל אביב יפו,מסוף רדינג/רציפים,רמת גן,בי''ח שיב''א/שדרות אהרון קציר,34,13.604,06:50:00,07:38:56,49,60,11,16.7,13.6,58619636
05/01/2024,שישי,06:00,62,בי''ח שיב''א/שדרות אהרון קציר-רמת גן<->מסוף רדינג/הורדה-תל אביב יפו-20,23919,2,0,דן,אוטובוס,רמת גן,בי''ח שיב''א/שדרות אהרון קציר,תל אביב יפו,מסוף רדינג/הורדה,31,13.82,06:50:00,07:37:51,48,83,35,17.3,10.0,58619637
05/01/2024,שישי,06:00,116,מסוף אונברסיטת ת''א-תל אביב יפו<->מסוף קרית אונו-קרית אונו-10,34619,1,0,דן,אוטובוס,תל אביב יפו,מסוף אונברסיטת ת''א,קרית אונו,מסוף קרית אונו,32,17.276,06:50:00,07:36:53,47,53,6,22.1,19.6,58619638
05/01/2024,שישי,06:00,380,ת.מרכזית באר שבע/רציפים בינעירוני-באר שבע<->ת. רכבת תל אביב - סבידור/הורדה-תל אביב יפו-2#,8177,2,#,מטרופולין,אוטובוס,באר שבע,ת.מרכזית באר שבע/רציפים בינעירוני,תל אביב יפו,ת. רכבת תל אביב - סבידור/הורדה,4,93.392,06:50:00,08:11:40,82,83,1,68.3,67.5,58619644
05/01/2024,שישי,06:00,238,דרך מנחם בגין/קופת חולים-פתח תקווה<->מסוף כרמלית/הורדה-תל אביב יפו-10,17826,1,0,דן,אוטובוס,פתח תקווה,דרך מנחם בגין/קופת חולים,תל אביב יפו,מסוף כרמלית/הורדה,48,19.957,06:50:00,07:49:16,59,78,19,20.3,15.4,58619666
05/01/2024,שישי,06:00,63,הכובשים/דניאל-תל אביב יפו<->מסוף אלוף שדה-רמת גן-10,2517,1,0,דן,אוטובוס,תל אביב יפו,הכובשים/דניאל,רמת גן,מסוף אלוף שדה,31,10.573,06:51:00,07:32:59,42,55,13,15.1,11.5,58619681
05/01/2024,שישי,06:00,5,משרד הרישוי/הלוחמים-חולון<->ת. רכבת תל אביב - סבידור/חנה וסע-תל אביב יפו-20,2261,2,0,דן,אוטובוס,חולון,משרד הרישוי/הלוחמים,תל אביב יפו,ת. רכבת תל אביב - סבידור/חנה וסע,34,11.329,06:44:00,07:25:59,42,69,27,16.2,9.9,58619704
05/01/2024,שישי,06:00,61,מסוף עמידר-רמת גן<->מסוף כרמלית/הורדה-תל אביב יפו-20,2512,2,0,דן,אוטובוס,רמת גן,מסוף עמידר,תל אביב יפו,מסוף כרמלית/הורדה,35,11.29,06:52:00,07:31:59,40,58,18,16.9,11.7,58619714
05/01/2024,שישי,06:00,63,מסוף אלוף שדה-רמת גן<->מסוף כרמלית/הורדה-תל אביב יפו-20,2519,2,0,דן,אוטובוס,רמת גן,מסוף אלוף שדה,תל אביב יפו,מסוף כרמלית/הורדה,33,11.318,06:51:00,07:31:59,41,62,21,16.6,11.0,58619715
05/01/2024,שישי,06:00,66,הכובשים/דניאל-תל אביב יפו<->ת. מרכזית פ''ת/הורדה-פתח תקווה-20,2533,2,0,דן,אוטובוס,תל אביב יפו,הכובשים/דניאל,פתח תקווה,ת. מרכזית פ''ת/הורדה,43,15.787,06:52:00,07:45:20,53,79,26,17.9,12.0,58619717
05/01/2024,שישי,06:00,266,בית רבקה-פתח תקווה<->מסוף עתידים-תל אביב יפו-10,16214,1,0,דן,אוטובוס,פתח תקווה,בית רבקה,תל אביב יפו,מסוף עתידים,36,13.125,06:45:00,07:22:31,38,45,7,20.7,17.5,58619722
05/01/2024,שישי,06:00,172,מסוף רדינג/רציפים-תל אביב יפו<->חניון תמנע-חולון-10,9808,1,0,דן,אוטובוס,תל אביב יפו,מסוף רדינג/רציפים,חולון,חניון תמנע,53,17.211,06:52:00,07:50:59,59,65,6,17.5,15.9,58619728
05/01/2024,שישי,06:00,47,ת.מרכזית תל אביב קומה 6/רציפים-תל אביב יפו<->מסוף רעננה/הפנינה-רעננה-2#,7700,2,#,מטרופולין,אוטובוס,תל אביב יפו,ת.מרכזית תל אביב קומה 6/רציפים,רעננה,מסוף רעננה/הפנינה,44,20.971,06:50:00,07:54:30,64,12,-52,19.7,104.9,58619735
05/01/2024,שישי,06:00,4,מסוף רדינג/רציפים-תל אביב יפו<->מסוף הטייסים-תל אביב יפו-10,2255,1,0,דן,אוטובוס,תל אביב יפו,מסוף רדינג/רציפים,תל אביב יפו,מסוף הטייסים,33,10.605,06:48:00,07:24:59,37,55,18,17.2,11.6,58619771
05/01/2024,שישי,06:00,25,חניון אגד/חורשת היובל-חולון<->קלצ'קין-תל אביב יפו-20,2379,2,0,דן,אוטובוס,חולון,חניון אגד/חורשת היובל,תל אביב יפו,קלצ'קין,59,20.087,06:54:00,08:02:38,69,81,12,17.5,14.9,58619795
05/01/2024,שישי,06:00,4,מסוף הטייסים-תל אביב יפו<->מסוף רדינג/הורדה-תל אביב יפו-20,2256,2,0,דן,אוטובוס,תל אביב יפו,מסוף הטייסים,תל אביב יפו,מסוף רדינג/הורדה,34,10.239,06:54:00,07:30:34,37,50,13,16.6,12.3,58619806
05/01/2024,שישי,06:00,4,מסוף רדינג/רציפים-תל אביב יפו<->מסוף הטייסים-תל אביב יפו-10,2255,1,0,דן,אוטובוס,תל אביב יפו,מסוף רדינג/רציפים,תל אביב יפו,מסוף הטייסים,33,10.605,06:54:00,07:30:59,37,51,14,17.2,12.5,58619807
05/01/2024,שישי,06:00,2,משמר הירדן/טורקוב-תל אביב יפו<->פרופ' ישעיהו ליבוביץ'/הרב יעקב טראב-תל אביב יפו-10,27081,1,0,דן,אוטובוס,תל אביב יפו,משמר הירדן/טורקוב,תל אביב יפו,פרופ' ישעיהו ליבוביץ'/הרב יעקב טראב,51,17.771,06:55:00,07:54:59,60,77,17,17.8,13.8,58619829
05/01/2024,שישי,06:00,31,מסוף כרמלית-תל אביב יפו<->יוסף לוי/הכובשים-תל אביב יפו-12,2417,1,2,דן,אוטובוס,תל אביב יפו,מסוף כרמלית,תל אביב יפו,יוסף לוי/הכובשים,62,22.25,06:55:00,08:18:59,84,115,31,15.9,11.6,58619836
