date,day,hour_rounded,line_num,line_name,route_id,direction,alternative,agency_name,route_type,origin_city,origin_station,destination_city,destination_station,number_of_stops,route_length_km,departure_time_planned,arrival_time_planned,duration_min_planned,duration_min_actual,duration_difference_min,speed_kmh_planned,speed_kmh_actual,SIRI_id
2024-01-05,Friday,0,807,מסוף רדינג/רציפים-תל אביב יפו<->קידמה/התמדה-חריש-2#,17210,2,#,Egged,bus,תל אביב יפו,מסוף רדינג/רציפים,חריש,קידמה/התמדה,86,67.541,00:00:00,01:55:19,115,93.0,-22.0,35.2,43.6,58601695
2024-01-05,Friday,0,296,מסוף רדינג/רציפים-תל אביב יפו<->שדרות מנחם בגין/כצנלסון-בית דגן-2#,13761,2,#,Egged,bus,תל אביב יפו,מסוף רדינג/רציפים,בית דגן,שדרות מנחם בגין/כצנלסון,56,21.631,00:00:00,01:03:33,64,67.0,3.0,20.3,19.4,58601696
2024-01-05,Friday,0,489,מסוף רדינג/רציפים-תל אביב יפו<->המנור/הרוקמים-חולון-2#,13763,2,#,Egged,bus,תל אביב יפו,מסוף רדינג/רציפים,חולון,המנור/הרוקמים,39,13.907,00:00:00,00:55:59,56,50.0,-6.0,14.9,16.7,58601697
2024-01-05,Friday,0,170,מסוף כרמלית-תל אביב יפו<->ת. מרכזית לוד/הורדה-לוד-20,22988,2,0,Kavim,bus,תל אביב יפו,מסוף כרמלית,לוד,ת. מרכזית לוד/הורדה,57,32.488,00:00:00,01:18:40,79,79.0,0.0,24.7,24.7,58601709
2024-01-05,Friday,0,480,ממילא/קריב-ירושלים<->מסוף רדינג/הורדה-תל אביב יפו-3ק,7034,3,ק,Egged,bus,ירושלים,ממילא/קריב,תל אביב יפו,מסוף רדינג/הורדה,18,60.046,00:00:00,01:16:59,77,71.0,-6.0,46.8,50.7,58601714
2024-01-05,Friday,0,480,מסוף רדינג/רציפים-תל אביב יפו<->ממילא/קריב-ירושלים-1ק,7022,1,ק,Egged,bus,תל אביב יפו,מסוף רדינג/רציפים,ירושלים,ממילא/קריב,19,60.628,00:00:00,01:19:59,80,82.0,2.0,45.5,44.4,58601715
2024-01-05,Friday,0,273,מסוף רדינג/רציפים-תל אביב יפו<->בית עלמין/שדרות בן גוריון-גדרה-1#,3529,1,#,Egged,bus,תל אביב יפו,מסוף רדינג/רציפים,גדרה,בית עלמין/שדרות בן גוריון,99,45.377,00:00:00,02:08:59,129,110.0,-19.0,21.1,24.8,58601717
2024-01-05,Friday,0,4,מסוף הטייסים-תל אביב יפו<->מסוף רדינג/הורדה-תל אביב יפו-20,2256,2,0,Dan,bus,תל אביב יפו,מסוף הטייסים,תל אביב יפו,מסוף רדינג/הורדה,34,10.239,00:00:00,00:36:34,37,35.0,-2.0,16.6,17.6,58601718
2024-01-05,Friday,0,4,מסוף רדינג/רציפים-תל אביב יפו<->מסוף הטייסים-תל אביב יפו-10,2255,1,0,Dan,bus,תל אביב יפו,מסוף רדינג/רציפים,תל אביב יפו,מסוף הטייסים,33,10.605,00:00:00,00:36:59,37,44.0,7.0,17.2,14.5,58601719
2024-01-05,Friday,0,333,מסוף רדינג/רציפים-תל אביב יפו<->מסוף הריביירה-אשדוד-2#,95,2,#,Electra_Afikim,bus,תל אביב יפו,מסוף רדינג/רציפים,אשדוד,מסוף הריביירה,65,53.851,00:00:00,01:56:36,117,87.0,-30.0,27.6,37.1,58601720
2024-01-05,Friday,0,566,הרכבת/סלומון-תל אביב יפו<->בית העלמין-ראש העין-20,9724,2,0,Electra_Afikim,bus,תל אביב יפו,הרכבת/סלומון,ראש העין,בית העלמין,69,42.242,00:00:00,01:39:19,99,69.0,-30.0,25.6,36.7,58601721
2024-01-05,Friday,0,230,מסוף כרמלית/הכרמל-תל אביב יפו<->איזור התעשיה כפר סבא-כפר סבא-2#,7728,2,#,Metropolin,bus,תל אביב יפו,מסוף כרמלית/הכרמל,כפר סבא,איזור התעשיה כפר סבא,59,30.255,00:00:00,01:36:31,97,61.0,-36.0,18.7,29.8,58601729
2024-01-05,Friday,0,425,מסוף עתידים-תל אביב יפו<->שדרות רחבעם זאבי-ראשון לציון-1#,10374,1,#,Egged,bus,תל אביב יפו,מסוף עתידים,ראשון לציון,שדרות רחבעם זאבי,74,29.687,00:00:00,01:43:00,103,85.0,-18.0,17.3,21.0,58601741
2024-01-05,Friday,0,189,מסוף קריית שרת-חולון<->מסוף עתידים-תל אביב יפו-20,9813,2,0,Dan,bus,חולון,מסוף קריית שרת,תל אביב יפו,מסוף עתידים,56,21.341,00:00:00,01:07:53,68,60.0,-8.0,18.8,21.3,58601742
2024-01-05,Friday,0,56,מסוף רדינג/רציפים-תל אביב יפו<->מסוף יהוד/הורדה-יהוד מונוסון-13,20444,1,3,Kavim,bus,תל אביב יפו,מסוף רדינג/רציפים,יהוד מונוסון,מסוף יהוד/הורדה,57,21.754,00:00:00,01:03:59,64,46.0,-18.0,20.4,28.4,58601751
2024-01-05,Friday,0,599,מסוף רדינג/רציפים-תל אביב יפו<->הרב עובדיה יוסף/דרך מנחם בגין-פתח תקווה-20,10498,2,0,Electra_Afikim,bus,תל אביב יפו,מסוף רדינג/רציפים,פתח תקווה,הרב עובדיה יוסף/דרך מנחם בגין,65,24.677,00:05:00,01:25:15,80,65.0,-15.0,18.5,22.8,58601757
2024-01-05,Friday,0,222,מסוף רדינג/רציפים-תל אביב יפו<->מבוא רעות/שד. האורנים-מודיעין מכבים רעות-20,11206,2,0,Kavim,bus,תל אביב יפו,מסוף רדינג/רציפים,מודיעין מכבים רעות,מבוא רעות/שד. האורנים,42,43.62,00:15:00,01:39:23,84,49.0,-35.0,31.2,53.4,58601775
2024-01-05,Friday,0,469,ת.מרכזית באר שבע/רציפים בינעירוני-באר שבע<->ת. רכבת תל אביב - סבידור/חנה וסע-תל אביב יפו-2#,13582,2,#,Metropolin,bus,באר שבע,ת.מרכזית באר שבע/רציפים בינעירוני,תל אביב יפו,ת. רכבת תל אביב - סבידור/חנה וסע,29,110.53,00:15:00,02:35:59,141,115.0,-26.0,47.0,57.7,58601776
2024-01-05,Friday,0,231,מסוף כרמלית/הכרמל-תל אביב יפו<->איזור התעשיה כפר סבא-כפר סבא-2#,9486,2,#,Metropolin,bus,תל אביב יפו,מסוף כרמלית/הכרמל,כפר סבא,איזור התעשיה כפר סבא,56,30.63,00:15:00,01:36:59,82,69.0,-13.0,22.4,26.6,58601784
2024-01-05,Friday,0,425,שדרות רחבעם זאבי-ראשון לציון<->מסוף עתידים-תל אביב יפו-2#,10375,2,#,Egged,bus,ראשון לציון,שדרות רחבעם זאבי,תל אביב יפו,מסוף עתידים,81,30.715,00:15:00,02:03:59,109,92.0,-17.0,16.9,20.0,58601791
2024-01-05,Friday,0,2,משמר הירדן/טורקוב-תל אביב יפו<->פרופ' ישעיהו ליבוביץ'/הרב יעקב טראב-תל אביב יפו-10,27081,1,0,Dan,bus,תל אביב יפו,משמר הירדן/טורקוב,תל אביב יפו,פרופ' ישעיהו ליבוביץ'/הרב יעקב טראב,51,17.771,00:15:00,01:14:59,60,54.0,-6.0,17.8,19.7,58601792
2024-01-05,Friday,0,425,מסוף עתידים-תל אביב יפו<->שדרות רחבעם זאבי-ראשון לציון-1#,10374,1,#,Egged,bus,תל אביב יפו,מסוף עתידים,ראשון לציון,שדרות רחבעם זאבי,74,29.687,00:30:00,02:13:00,103,66.0,-37.0,17.3,27.0,58601802
2024-01-05,Friday,0,555,מסוף רדינג/רציפים-תל אביב יפו<->מסוף יהוד/הורדה-יהוד מונוסון-10,1048,1,0,Kavim,bus,תל אביב יפו,מסוף רדינג/רציפים,יהוד מונוסון,מסוף יהוד/הורדה,46,18.846,00:30:00,01:26:34,57,59.0,2.0,19.8,19.2,58601804
2024-01-05,Friday,0,418,מסוף בית העלמין/איסוף-בת ים<->מסוף אזורי חן-תל אביב יפו-20,2949,2,0,Dan,bus,בת ים,מסוף בית העלמין/איסוף,תל אביב יפו,מסוף אזורי חן,56,20.168,00:30:00,01:40:44,71,65.0,-6.0,17.0,18.6,58601805
2024-01-05,Friday,0,418,מסוף אזורי חן-תל אביב יפו<->מסוף בית העלמין/הורדה-בת ים-10,2948,1,0,Dan,bus,תל אביב יפו,מסוף אזורי חן,בת ים,מסוף בית העלמין/הורדה,57,19.9,00:30:00,01:39:19,69,59.0,-10.0,17.3,20.2,58601806
2024-01-05,Friday,0,463,מסוף רדינג/רציפים-תל אביב יפו<->הרב שלמה גורן/מבטחים-גבעת שמואל-10,2950,1,0,Dan,bus,תל אביב יפו,מסוף רדינג/רציפים,גבעת שמואל,הרב שלמה גורן/מבטחים,60,20.743,00:30:00,01:43:59,74,65.0,-9.0,16.8,19.1,58601807
2024-01-05,Friday,0,466,מסוף רדינג/רציפים-תל אביב יפו<->משה סנה/אבשלום גיסין-פתח תקווה-20,2953,2,0,Dan,bus,תל אביב יפו,מסוף רדינג/רציפים,פתח תקווה,משה סנה/אבשלום גיסין,58,22.981,00:30:00,01:48:15,78,88.0,10.0,17.7,15.7,58601808
2024-01-05,Friday,0,174,מסוף רדינג/רציפים-תל אביב יפו<->ת. מרכזית רחובות/רציפים-רחובות-18,17214,1,8,Egged,bus,תל אביב יפו,מסוף רדינג/רציפים,רחובות,ת. מרכזית רחובות/רציפים,58,29.822,00:30:00,01:47:59,78,77.0,-1.0,22.9,23.2,58601810
2024-01-05,Friday,0,489,מסוף רדינג/רציפים-תל אביב יפו<->המנור/הרוקמים-חולון-2#,13763,2,#,Egged,bus,תל אביב יפו,מסוף רדינג/רציפים,חולון,המנור/הרוקמים,39,13.907,00:30:00,01:25:59,56,60.0,4.0,14.9,13.9,58601812
2024-01-05,Friday,0,445,מסוף רדינג/רציפים-תל אביב יפו<->נתב''ג טרמינל 3/קומת תח''צ-נמל תעופה בן גוריון-10,25365,1,0,Metropolin,bus,תל אביב יפו,מסוף רדינג/רציפים,נמל תעופה בן גוריון,נתב''ג טרמינל 3/קומת תח''צ,22,24.908,00:30:00,01:24:11,54,49.0,-5.0,27.7,30.5,58601814
2024-01-05,Friday,0,480,מסוף רדינג/רציפים-תל אביב יפו<->ממילא/קריב-ירושלים-1ק,7022,1,ק,Egged,bus,תל אביב יפו,מסוף רדינג/רציפים,ירושלים,ממילא/קריב,19,60.628,00:30:00,01:49:59,80,77.0,-3.0,45.5,47.2,58601818
2024-01-05,Friday,0,273,מסוף רדינג/רציפים-תל אביב יפו<->בית עלמין/שדרות בן גוריון-גדרה-1#,3529,1,#,Egged,bus,תל אביב יפו,מסוף רדינג/רציפים,גדרה,בית עלמין/שדרות בן גוריון,99,45.377,00:30:00,02:38:59,129,111.0,-18.0,21.1,24.5,58601820
2024-01-05,Friday,0,4,מסוף הטייסים-תל אביב יפו<->מסוף רדינג/הורדה-תל אביב יפו-20,2256,2,0,Dan,bus,תל אביב יפו,מסוף הטייסים,תל אביב יפו,מסוף רדינג/הורדה,34,10.239,00:30:00,01:06:34,37,32.0,-5.0,16.6,19.2,58601822
2024-01-05,Friday,0,4,מסוף רדינג/רציפים-תל אביב יפו<->מסוף הטייסים-תל אביב יפו-10,2255,1,0,Dan,bus,תל אביב יפו,מסוף רדינג/רציפים,תל אביב יפו,מסוף הטייסים,33,10.605,00:30:00,01:06:59,37,48.0,11.0,17.2,13.3,58601823
2024-01-05,Friday,0,230,מסוף כרמלית/הכרמל-תל אביב יפו<->איזור התעשיה כפר סבא-כפר סבא-2#,7728,2,#,Metropolin,bus,תל אביב יפו,מסוף כרמלית/הכרמל,כפר סבא,איזור התעשיה כפר סבא,59,30.255,00:30:00,02:06:31,97,70.0,-27.0,18.7,25.9,58601832
2024-01-05,Friday,0,445,נתב''ג טרמינל 3/קומת תח''צ-נמל תעופה בן גוריון<->מסוף רדינג/הורדה-תל אביב יפו-20,25366,2,0,Metropolin,bus,נמל תעופה בן גוריון,נתב''ג טרמינל 3/קומת תח''צ,תל אביב יפו,מסוף רדינג/הורדה,22,24.073,00:30:00,01:21:59,52,40.0,-12.0,27.8,36.1,58601839
2024-01-05,Friday,0,469,ת. רכבת תל אביב- סבידור/רציפים A-תל אביב יפו<->ת.מרכזית באר שבע/הורדה-באר שבע-1#,13581,1,#,Metropolin,bus,תל אביב יפו,ת. רכבת תל אביב- סבידור/רציפים A,באר שבע,ת.מרכזית באר שבע/הורדה,27,108.003,00:45:00,03:07:53,143,120.0,-23.0,45.3,54.0,58601851
2024-01-05,Friday,0,231,מסוף כרמלית/הכרמל-תל אביב יפו<->איזור התעשיה כפר סבא-כפר סבא-2#,9486,2,#,Metropolin,bus,תל אביב יפו,מסוף כרמלית/הכרמל,כפר סבא,איזור התעשיה כפר סבא,56,30.63,00:45:00,02:06:59,82,65.0,-17.0,22.4,28.3,58601855
2024-01-05,Friday,0,599,מסוף רדינג/רציפים-תל אביב יפו<->הרב עובדיה יוסף/דרך מנחם בגין-פתח תקווה-20,10498,2,0,Electra_Afikim,bus,תל אביב יפו,מסוף רדינג/רציפים,פתח תקווה,הרב עובדיה יוסף/דרך מנחם בגין,65,24.677,00:45:00,02:05:15,80,71.0,-9.0,18.5,20.9,58601856
2024-01-05,Friday,0,425,שדרות רחבעם זאבי-ראשון לציון<->מסוף עתידים-תל אביב יפו-2#,10375,2,#,Egged,bus,ראשון לציון,שדרות רחבעם זאבי,תל אביב יפו,מסוף עתידים,81,30.715,00:45:00,02:33:59,109,83.0,-26.0,16.9,22.2,58601857
2024-01-05,Friday,1,699,הרכבת/ראש פינה-תל אביב יפו<->ת. מרכזית נתניה-נתניה-2#,22058,2,#,Metropolin,bus,תל אביב יפו,הרכבת/ראש פינה,נתניה,ת. מרכזית נתניה,42,31.934,01:00:00,02:03:59,64,68.0,4.0,29.9,28.2,58601866
2024-01-05,Friday,1,555,מסוף רדינג/רציפים-תל אביב יפו<->מסוף יהוד/הורדה-יהוד מונוסון-10,1048,1,0,Kavim,bus,תל אביב יפו,מסוף רדינג/רציפים,יהוד מונוסון,מסוף יהוד/הורדה,46,18.846,01:00:00,01:56:34,57,62.0,5.0,19.8,18.2,58601867
2024-01-05,Friday,1,418,מסוף בית העלמין/איסוף-בת ים<->מסוף אזורי חן-תל אביב יפו-20,2949,2,0,Dan,bus,בת ים,מסוף בית העלמין/איסוף,תל אביב יפו,מסוף אזורי חן,56,20.168,01:00:00,02:10:44,71,70.0,-1.0,17.0,17.3,58601870
2024-01-05,Friday,1,418,מסוף אזורי חן-תל אביב יפו<->מסוף בית העלמין/הורדה-בת ים-10,2948,1,0,Dan,bus,תל אביב יפו,מסוף אזורי חן,בת ים,מסוף בית העלמין/הורדה,57,19.9,01:00:00,02:09:19,69,72.0,3.0,17.3,16.6,58601871
2024-01-05,Friday,1,463,מסוף רדינג/רציפים-תל אביב יפו<->הרב שלמה גורן/מבטחים-גבעת שמואל-10,2950,1,0,Dan,bus,תל אביב יפו,מסוף רדינג/רציפים,גבעת שמואל,הרב שלמה גורן/מבטחים,60,20.743,01:00:00,02:13:59,74,65.0,-9.0,16.8,19.1,58601872
2024-01-05,Friday,1,466,מסוף רדינג/רציפים-תל אביב יפו<->משה סנה/אבשלום גיסין-פתח תקווה-20,2953,2,0,Dan,bus,תל אביב יפו,מסוף רדינג/רציפים,פתח תקווה,משה סנה/אבשלום גיסין,58,22.981,01:00:00,02:18:15,78,73.0,-5.0,17.7,18.9,58601873
2024-01-05,Friday,1,489,מסוף רדינג/רציפים-תל אביב יפו<->המנור/הרוקמים-חולון-2#,13763,2,#,Egged,bus,תל אביב יפו,מסוף רדינג/רציפים,חולון,המנור/הרוקמים,39,13.907,01:00:00,01:55:59,56,58.0,2.0,14.9,14.4,58601875
2024-01-05,Friday,1,230,מסוף כרמלית/הכרמל-תל אביב יפו<->איזור התעשיה כפר סבא-כפר סבא-2#,7728,2,#,Metropolin,bus,תל אביב יפו,מסוף כרמלית/הכרמל,כפר סבא,איזור התעשיה כפר סבא,59,30.255,01:00:00,02:36:31,97,69.0,-28.0,18.7,26.3,58601876
2024-01-05,Friday,1,502,מסוף רדינג/רציפים-תל אביב יפו<->מסוף שוהם-שוהם-20,13618,2,0,Kavim,bus,תל אביב יפו,מסוף רדינג/רציפים,שוהם,מסוף שוהם,33,27.16,01:00:00,01:56:26,56,53.0,-3.0,29.1,30.7,58601880
2024-01-05,Friday,1,480,ממילא/קריב-ירושלים<->מסוף רדינג/הורדה-תל אביב יפו-3ק,7034,3,ק,Egged,bus,ירושלים,ממילא/קריב,תל אביב יפו,מסוף רדינג/הורדה,18,60.046,01:00:00,02:16:59,77,70.0,-7.0,46.8,51.5,58601886
2024-01-05,Friday,1,480,מסוף רדינג/רציפים-תל אביב יפו<->ממילא/קריב-ירושלים-1ק,7022,1,ק,Egged,bus,תל אביב יפו,מסוף רדינג/רציפים,ירושלים,ממילא/קריב,19,60.628,01:00:00,02:19:59,80,88.0,8.0,45.5,41.3,58601887
2024-01-05,Friday,1,273,מסוף רדינג/רציפים-תל אביב יפו<->בית עלמין/שדרות בן גוריון-גדרה-1#,3529,1,#,Egged,bus,תל אביב יפו,מסוף רדינג/רציפים,גדרה,בית עלמין/שדרות בן גוריון,99,45.377,01:00:00,03:08:59,129,101.0,-28.0,21.1,27.0,58601889
2024-01-05,Friday,1,4,מסוף הטייסים-תל אביב יפו<->מסוף רדינג/הורדה-תל אביב יפו-20,2256,2,0,Dan,bus,תל אביב יפו,מסוף הטייסים,תל אביב יפו,מסוף רדינג/הורדה,34,10.239,01:00:00,01:36:34,37,36.0,-1.0,16.6,17.1,58601890
2024-01-05,Friday,1,333,מסוף רדינג/רציפים-תל אביב יפו<->מסוף הריביירה-אשדוד-2#,95,2,#,Electra_Afikim,bus,תל אביב יפו,מסוף רדינג/רציפים,אשדוד,מסוף הריביירה,65,53.851,01:00:00,02:56:36,117,84.0,-33.0,27.6,38.5,58601891
2024-01-05,Friday,1,566,הרכבת/סלומון-תל אביב יפו<->בית העלמין-ראש העין-20,9724,2,0,Electra_Afikim,bus,תל אביב יפו,הרכבת/סלומון,ראש העין,בית העלמין,69,42.242,01:00:00,02:39:19,99,80.0,-19.0,25.6,31.7,58601892
2024-01-05,Friday,1,425,מסוף עתידים-תל אביב יפו<->שדרות רחבעם זאבי-ראשון לציון-1#,10374,1,#,Egged,bus,תל אביב יפו,מסוף עתידים,ראשון לציון,שדרות רחבעם זאבי,74,29.687,01:00:00,02:43:00,103,72.0,-31.0,17.3,24.7,58601904
2024-01-05,Friday,1,170,מסוף כרמלית-תל אביב יפו<->ת. מרכזית לוד/הורדה-לוד-20,22988,2,0,Kavim,bus,תל אביב יפו,מסוף כרמלית,לוד,ת. מרכזית לוד/הורדה,57,32.488,01:00:00,02:18:40,79,76.0,-3.0,24.7,25.6,58601907
2024-01-05,Friday,1,4,מסוף רדינג/רציפים-תל אביב יפו<->מסוף הטייסים-תל אביב יפו-10,2255,1,0,Dan,bus,תל אביב יפו,מסוף רדינג/רציפים,תל אביב יפו,מסוף הטייסים,33,10.605,01:00:00,01:36:59,37,36.0,-1.0,17.2,17.7,58601916
2024-01-05,Friday,1,425,שדרות רחבעם זאבי-ראשון לציון<->מסוף עתידים-תל אביב יפו-2#,10375,2,#,Egged,bus,ראשון לציון,שדרות רחבעם זאבי,תל אביב יפו,מסוף עתידים,81,30.715,01:15:00,03:03:59,109,80.0,-29.0,16.9,23.0,58601918
2024-01-05,Friday,1,469,ת.מרכזית באר שבע/רציפים בינעירוני-באר שבע<->ת. רכבת תל אביב - סבידור/חנה וסע-תל אביב יפו-2#,13582,2,#,Metropolin,bus,באר שבע,ת.מרכזית באר שבע/רציפים בינעירוני,תל אביב יפו,ת. רכבת תל אביב - סבידור/חנה וסע,29,110.53,01:15:00,03:35:59,141,123.0,-18.0,47.0,53.9,58601923
2024-01-05,Friday,1,231,מסוף כרמלית/הכרמל-תל אביב יפו<->איזור התעשיה כפר סבא-כפר סבא-2#,9486,2,#,Metropolin,bus,תל אביב יפו,מסוף כרמלית/הכרמל,כפר סבא,איזור התעשיה כפר סבא,56,30.63,01:15:00,02:36:59,82,54.0,-28.0,22.4,34.0,58601924
2024-01-05,Friday,1,599,מסוף רדינג/רציפים-תל אביב יפו<->הרב עובדיה יוסף/דרך מנחם בגין-פתח תקווה-20,10498,2,0,Electra_Afikim,bus,תל אביב יפו,מסוף רדינג/רציפים,פתח תקווה,הרב עובדיה יוסף/דרך מנחם בגין,65,24.677,01:15:00,02:35:15,80,75.0,-5.0,18.5,19.7,58601932
2024-01-05,Friday,1,555,מסוף רדינג/רציפים-תל אביב יפו<->מסוף יהוד/הורדה-יהוד מונוסון-10,1048,1,0,Kavim,bus,תל אביב יפו,מסוף רדינג/רציפים,יהוד מונוסון,מסוף יהוד/הורדה,46,18.846,01:30:00,02:26:34,57,46.0,-11.0,19.8,24.6,58601936
